id,type,identifier,label,classification,linked_to,joint_committees_labs,altlabel_en,preflabel_en,temporal_id,temporal_end_date,temporal_start_date
org/6994,Organization,6994,CJ39,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6572,EMPL,Joint EMPL - ENVI,Joint committee procedure - EMPL and ENVI,time-period/20240716-20250119,2025-01-19,2024-07-16
org/6962,Organization,6962,CJ07,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6563,DEVE,Joint DEVE - FEMM,Joint committee procedure - DEVE and FEMM,time-period/20240716,,2024-07-16
org/6962,Organization,6962,CJ07,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6588,FEMM,Joint DEVE - FEMM,Joint committee procedure - DEVE and FEMM,time-period/20240716,,2024-07-16
org/6401,Organization,6401,CJ30,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6352,INTA,Joint INTA - FEMM,Joint committee procedure - INTA and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6401,Organization,6401,CJ30,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6363,FEMM,Joint INTA - FEMM,Joint committee procedure - INTA and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/1035,Organization,1035,GENE,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Human genetics,Temporary committee on human genetics and other new technologies in modern medicine,time-period/20001213-20011129,2001-11-29,2000-12-13
org/4858,Organization,4858,CJ10,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3954,ITRE,Joint ENVI - ITRE,Procedure with joint meetings - ENVI and ITRE,time-period/20140701-20170118,2017-01-18,2014-07-01
org/4858,Organization,4858,CJ10,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3953,ENVI,Joint ENVI - ITRE,Procedure with joint meetings - ENVI and ITRE,time-period/20140701-20170118,2017-01-18,2014-07-01
org/4853,Organization,4853,CJ05,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3956,TRAN,Joint ITRE - TRAN,Procedure with joint meetings - ITRE and TRAN,time-period/20140701-20170118,2017-01-18,2014-07-01
org/4853,Organization,4853,CJ05,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3954,ITRE,Joint ITRE - TRAN,Procedure with joint meetings - ITRE and TRAN,time-period/20140701-20170118,2017-01-18,2014-07-01
org/6398,Organization,6398,CJ27,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6357,CULT,Joint AFET - CULT,Joint committee procedure - AFET and CULT,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6398,Organization,6398,CJ27,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6365,AFET,Joint AFET - CULT,Joint committee procedure - AFET and CULT,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6399,Organization,6399,CJ28,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6357,CULT,Joint EMPL - CULT,Joint committee procedure - EMPL and CULT,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6399,Organization,6399,CJ28,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6356,EMPL,Joint EMPL - CULT,Joint committee procedure - EMPL and CULT,time-period/20220120-20240715,2024-07-15,2022-01-20
org/MONE,Organization,MONE,MONE,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Monetary Affairs,Subcommittee on Monetary Affairs,,,
org/6380,Organization,6380,CJ09,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6354,CONT,Joint CONT - LIBE,Joint committee procedure - CONT and LIBE,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6380,Organization,6380,CJ09,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6360,LIBE,Joint CONT - LIBE,Joint committee procedure - CONT and LIBE,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6386,Organization,6386,CJ15,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6353,BUDG,Joint AFET - BUDG,Joint committee procedure - AFET and BUDG,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6386,Organization,6386,CJ15,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6365,AFET,Joint AFET - BUDG,Joint committee procedure - AFET and BUDG,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6990,Organization,6990,CJ35,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6591,PETI,Joint AFCO - PETI,Joint committee procedure - AFCO and PETI,time-period/20240716,,2024-07-16
